Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008
"53033009801","Census Tract 98.01, King County, Washington","wa","140","00",,,,"53","033",,,"009801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 98.01",,,,1813,914,870,44,209,0,40,48,0,602
"53033009802","Census Tract 98.02, King County, Washington","wa","140","00",,,,"53","033",,,"009802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 98.02",,,,2372,1242,1172,70,357,0,25,54,18,676
"53033009900","Census Tract 99, King County, Washington","wa","140","00",,,,"53","033",,,"009900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 99",,,,3530,2038,1967,71,579,29,21,21,14,828
"53033010001","Census Tract 100.01, King County, Washington","wa","140","00",,,,"53","033",,,"010001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 100.01",,,,2037,1056,955,101,480,39,10,89,0,363
"53033010002","Census Tract 100.02, King County, Washington","wa","140","00",,,,"53","033",,,"010002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 100.02",,,,3170,1381,1316,65,656,7,147,45,50,884
"53033010101","Census Tract 101.01, King County, Washington","wa","140","00",,,,"53","033",,,"010101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.01",,,,2020,780,704,76,520,0,37,42,112,529
"53033010102","Census Tract 101.02, King County, Washington","wa","140","00",,,,"53","033",,,"010102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.02",,,,2808,1389,1223,166,287,53,76,99,102,802
"53033010200","Census Tract 102, King County, Washington","wa","140","00",,,,"53","033",,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102",,,,2790,1297,1191,106,455,9,64,30,34,901
"53033010301","Census Tract 103.01, King County, Washington","wa","140","00",,,,"53","033",,,"010301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.01",,,,2136,1223,1113,110,174,17,27,37,0,658
"53033010302","Census Tract 103.02, King County, Washington","wa","140","00",,,,"53","033",,,"010302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.02",,,,2540,689,595,94,910,0,37,17,23,864
"53033010401","Census Tract 104.01, King County, Washington","wa","140","00",,,,"53","033",,,"010401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104.01",,,,2433,1567,1318,249,316,0,32,30,0,488
"53033010402","Census Tract 104.02, King County, Washington","wa","140","00",,,,"53","033",,,"010402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 104.02",,,,2725,1704,1506,198,470,0,65,15,31,440
"53033010501","Census Tract 105.01, King County, Washington","wa","140","00",,,,"53","033",,,"010501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.01",,,,2915,1563,1389,174,293,0,71,48,0,940
"53033010502","Census Tract 105.02, King County, Washington","wa","140","00",,,,"53","033",,,"010502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 105.02",,,,3853,1496,1390,106,853,0,0,391,0,1113
"53033010601","Census Tract 106.01, King County, Washington","wa","140","00",,,,"53","033",,,"010601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106.01",,,,2732,1397,1249,148,217,0,37,40,0,1041
"53033010602","Census Tract 106.02, King County, Washington","wa","140","00",,,,"53","033",,,"010602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 106.02",,,,2252,1153,1153,0,301,0,23,2,29,744
"53033010701","Census Tract 107.01, King County, Washington","wa","140","00",,,,"53","033",,,"010701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 107.01",,,,2267,1204,1079,125,489,0,23,53,0,498
"53033010702","Census Tract 107.02, King County, Washington","wa","140","00",,,,"53","033",,,"010702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 107.02",,,,2292,1156,1082,74,315,0,0,90,0,731
"53033010800","Census Tract 108, King County, Washington","wa","140","00",,,,"53","033",,,"010800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 108",,,,2941,2073,1910,163,234,12,46,27,33,516
"53033010900","Census Tract 109, King County, Washington","wa","140","00",,,,"53","033",,,"010900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 109",,,,849,419,397,22,144,0,0,73,5,208
"53033011001","Census Tract 110.01, King County, Washington","wa","140","00",,,,"53","033",,,"011001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 110.01",,,,2087,1129,871,258,460,0,0,27,44,427
"53033011002","Census Tract 110.02, King County, Washington","wa","140","00",,,,"53","033",,,"011002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 110.02",,,,2228,1286,1119,167,528,0,27,81,8,298
"53033011101","Census Tract 111.01, King County, Washington","wa","140","00",,,,"53","033",,,"011101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111.01",,,,3101,1823,1526,297,592,17,0,21,9,639
"53033011102","Census Tract 111.02, King County, Washington","wa","140","00",,,,"53","033",,,"011102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 111.02",,,,2839,1723,1403,320,517,0,12,21,58,508
"53033011200","Census Tract 112, King County, Washington","wa","140","00",,,,"53","033",,,"011200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 112",,,,2300,1560,1347,213,374,0,17,79,12,258
"53033011300","Census Tract 113, King County, Washington","wa","140","00",,,,"53","033",,,"011300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 113",,,,3303,2324,1790,534,245,0,44,111,0,579
"53033011401","Census Tract 114.01, King County, Washington","wa","140","00",,,,"53","033",,,"011401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 114.01",,,,2931,1506,1299,207,644,0,44,59,63,615
"53033011402","Census Tract 114.02, King County, Washington","wa","140","00",,,,"53","033",,,"011402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 114.02",,,,3022,1900,1512,388,403,0,8,36,26,649
"53033011500","Census Tract 115, King County, Washington","wa","140","00",,,,"53","033",,,"011500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 115",,,,2527,1471,1300,171,290,0,15,0,26,725
"53033011601","Census Tract 116.01, King County, Washington","wa","140","00",,,,"53","033",,,"011601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 116.01",,,,1823,1039,903,136,153,15,0,17,69,530
"53033011602","Census Tract 116.02, King County, Washington","wa","140","00",,,,"53","033",,,"011602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 116.02",,,,1860,967,896,71,285,0,12,54,14,528
"53033011700","Census Tract 117, King County, Washington","wa","140","00",,,,"53","033",,,"011700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 117",,,,2828,1959,1609,350,427,0,15,0,48,379
"53033011801","Census Tract 118.01, King County, Washington","wa","140","00",,,,"53","033",,,"011801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 118.01",,,,1846,1366,1165,201,270,0,0,0,12,198
"53033011802","Census Tract 118.02, King County, Washington","wa","140","00",,,,"53","033",,,"011802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 118.02",,,,1997,1197,961,236,552,0,7,19,6,216
"53033011901","Census Tract 119.01, King County, Washington","wa","140","00",,,,"53","033",,,"011901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 119.01",,,,2369,2059,1577,482,231,0,0,0,0,79
"53033011902","Census Tract 119.02, King County, Washington","wa","140","00",,,,"53","033",,,"011902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 119.02",,,,1872,1448,1087,361,123,0,18,11,0,272
"53033012000","Census Tract 120, King County, Washington","wa","140","00",,,,"53","033",,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 120",,,,1787,1179,1030,149,86,0,44,21,0,457
"53033012100","Census Tract 121, King County, Washington","wa","140","00",,,,"53","033",,,"012100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 121",,,,1316,834,755,79,66,0,20,11,0,385
"53033020100","Census Tract 201, King County, Washington","wa","140","00",,,,"53","033",,,"020100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 201",,,,1532,1139,1056,83,92,0,0,7,52,242
"53033020200","Census Tract 202, King County, Washington","wa","140","00",,,,"53","033",,,"020200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 202",,,,2648,1847,1629,218,213,0,21,0,0,567
"53033020301","Census Tract 203.01, King County, Washington","wa","140","00",,,,"53","033",,,"020301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 203.01",,,,2005,1318,1043,275,182,15,0,83,0,407
"53033020302","Census Tract 203.02, King County, Washington","wa","140","00",,,,"53","033",,,"020302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 203.02",,,,1641,967,842,125,217,0,0,0,0,457
"53033020401","Census Tract 204.01, King County, Washington","wa","140","00",,,,"53","033",,,"020401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 204.01",,,,2236,1684,1487,197,162,32,11,27,18,302
"53033020402","Census Tract 204.02, King County, Washington","wa","140","00",,,,"53","033",,,"020402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 204.02",,,,2963,1847,1604,243,289,0,17,55,82,673
"53033020500","Census Tract 205, King County, Washington","wa","140","00",,,,"53","033",,,"020500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 205",,,,4045,2712,2375,337,193,0,27,131,56,926
"53033020600","Census Tract 206, King County, Washington","wa","140","00",,,,"53","033",,,"020600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 206",,,,2012,1536,1376,160,120,7,8,0,0,341
"53033020700","Census Tract 207, King County, Washington","wa","140","00",,,,"53","033",,,"020700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 207",,,,2561,1652,1413,239,404,0,0,113,0,392
"53033020800","Census Tract 208, King County, Washington","wa","140","00",,,,"53","033",,,"020800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 208",,,,2138,1373,1331,42,177,0,10,16,15,547
"53033020900","Census Tract 209, King County, Washington","wa","140","00",,,,"53","033",,,"020900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 209",,,,1694,1200,1073,127,231,0,19,20,8,216
"53033021000","Census Tract 210, King County, Washington","wa","140","00",,,,"53","033",,,"021000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 210",,,,3064,2113,1886,227,469,0,68,28,0,386
"53033021100","Census Tract 211, King County, Washington","wa","140","00",,,,"53","033",,,"021100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 211",,,,2308,1340,1224,116,197,0,31,36,47,657
"53033021300","Census Tract 213, King County, Washington","wa","140","00",,,,"53","033",,,"021300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 213",,,,2376,1491,1336,155,267,0,17,138,13,450
"53033021400","Census Tract 214, King County, Washington","wa","140","00",,,,"53","033",,,"021400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 214",,,,2148,1545,1269,276,142,0,7,27,0,427
"53033021500","Census Tract 215, King County, Washington","wa","140","00",,,,"53","033",,,"021500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 215",,,,2593,1534,1392,142,243,25,21,3,29,738
"53033021600","Census Tract 216, King County, Washington","wa","140","00",,,,"53","033",,,"021600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 216",,,,2683,1807,1700,107,214,6,12,22,13,609
"53033021701","Census Tract 217.01, King County, Washington","wa","140","00",,,,"53","033",,,"021701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 217.01",,,,2331,1488,1402,86,182,0,0,28,0,633
"53033021702","Census Tract 217.02, King County, Washington","wa","140","00",,,,"53","033",,,"021702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 217.02",,,,2780,1582,1316,266,440,18,16,100,0,624
"53033021802","Census Tract 218.02, King County, Washington","wa","140","00",,,,"53","033",,,"021802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 218.02",,,,3644,2501,2279,222,135,0,0,77,11,920
"53033021803","Census Tract 218.03, King County, Washington","wa","140","00",,,,"53","033",,,"021803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 218.03",,,,3398,1952,1784,168,115,0,92,144,0,1095
"53033021804","Census Tract 218.04, King County, Washington","wa","140","00",,,,"53","033",,,"021804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 218.04",,,,2884,1989,1805,184,158,0,9,34,0,694
"53033021903","Census Tract 219.03, King County, Washington","wa","140","00",,,,"53","033",,,"021903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 219.03",,,,3001,1887,1770,117,222,0,0,42,18,832
"53033021904","Census Tract 219.04, King County, Washington","wa","140","00",,,,"53","033",,,"021904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 219.04",,,,2999,1954,1761,193,115,0,7,87,17,819
"53033021905","Census Tract 219.05, King County, Washington","wa","140","00",,,,"53","033",,,"021905",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 219.05",,,,2725,2077,1844,233,59,0,0,20,19,550
"53033021906","Census Tract 219.06, King County, Washington","wa","140","00",,,,"53","033",,,"021906",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 219.06",,,,2668,1857,1699,158,172,0,12,86,0,541
"53033022001","Census Tract 220.01, King County, Washington","wa","140","00",,,,"53","033",,,"022001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 220.01",,,,2607,1492,1271,221,175,0,0,49,0,891
"53033022003","Census Tract 220.03, King County, Washington","wa","140","00",,,,"53","033",,,"022003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 220.03",,,,2900,1822,1581,241,289,0,0,76,15,698
"53033022005","Census Tract 220.05, King County, Washington","wa","140","00",,,,"53","033",,,"022005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 220.05",,,,2673,1810,1652,158,261,0,0,85,0,517
"53033022006","Census Tract 220.06, King County, Washington","wa","140","00",,,,"53","033",,,"022006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 220.06",,,,2553,1566,1452,114,142,29,10,55,29,722
"53033022101","Census Tract 221.01, King County, Washington","wa","140","00",,,,"53","033",,,"022101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 221.01",,,,2806,1729,1474,255,198,0,5,20,15,839
"53033022102","Census Tract 221.02, King County, Washington","wa","140","00",,,,"53","033",,,"022102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 221.02",,,,3663,2639,2159,480,65,0,0,34,0,925
"53033022201","Census Tract 222.01, King County, Washington","wa","140","00",,,,"53","033",,,"022201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 222.01",,,,2740,1999,1780,219,123,28,10,18,74,488
"53033022203","Census Tract 222.03, King County, Washington","wa","140","00",,,,"53","033",,,"022203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 222.03",,,,2667,1709,1602,107,96,0,79,0,183,600
"53033022204","Census Tract 222.04, King County, Washington","wa","140","00",,,,"53","033",,,"022204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 222.04",,,,1655,1221,1037,184,72,14,0,13,14,321
"53033022205","Census Tract 222.05, King County, Washington","wa","140","00",,,,"53","033",,,"022205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 222.05",,,,2492,1477,1422,55,172,17,28,61,34,703
"53033022300","Census Tract 223, King County, Washington","wa","140","00",,,,"53","033",,,"022300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 223",,,,1255,846,763,83,32,0,8,18,4,347
"53033022401","Census Tract 224.01, King County, Washington","wa","140","00",,,,"53","033",,,"022401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 224.01",,,,1843,1175,927,248,90,0,21,31,0,526
"53033022402","Census Tract 224.02, King County, Washington","wa","140","00",,,,"53","033",,,"022402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 224.02",,,,3260,1628,1571,57,341,0,20,130,0,1141
"53033022501","Census Tract 225.01, King County, Washington","wa","140","00",,,,"53","033",,,"022501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 225.01",,,,2301,1646,1646,0,37,0,0,109,0,509
"53033022502","Census Tract 225.02, King County, Washington","wa","140","00",,,,"53","033",,,"022502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 225.02",,,,2481,1497,1432,65,269,0,0,72,0,643
"53033022603","Census Tract 226.03, King County, Washington","wa","140","00",,,,"53","033",,,"022603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 226.03",,,,3604,2401,2121,280,73,0,0,22,13,1095
"53033022604","Census Tract 226.04, King County, Washington","wa","140","00",,,,"53","033",,,"022604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 226.04",,,,2412,1554,1457,97,131,0,14,12,30,671
"53033022605","Census Tract 226.05, King County, Washington","wa","140","00",,,,"53","033",,,"022605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 226.05",,,,4344,3012,2555,457,341,0,30,203,21,737
"53033022606","Census Tract 226.06, King County, Washington","wa","140","00",,,,"53","033",,,"022606",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 226.06",,,,3233,1922,1562,360,262,0,17,0,47,985
"53033022701","Census Tract 227.01, King County, Washington","wa","140","00",,,,"53","033",,,"022701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 227.01",,,,1900,1099,989,110,160,0,0,63,0,578
"53033022702","Census Tract 227.02, King County, Washington","wa","140","00",,,,"53","033",,,"022702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 227.02",,,,2089,1240,1042,198,230,0,21,83,45,470
"53033022703","Census Tract 227.03, King County, Washington","wa","140","00",,,,"53","033",,,"022703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 227.03",,,,1476,1012,947,65,32,16,16,4,18,378
"53033022802","Census Tract 228.02, King County, Washington","wa","140","00",,,,"53","033",,,"022802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 228.02",,,,3081,1762,1574,188,142,9,49,53,18,1048
"53033022803","Census Tract 228.03, King County, Washington","wa","140","00",,,,"53","033",,,"022803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 228.03",,,,4345,2282,1927,355,313,17,20,139,15,1559
"53033022804","Census Tract 228.04, King County, Washington","wa","140","00",,,,"53","033",,,"022804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 228.04",,,,3222,1388,1102,286,256,0,12,293,77,1196
"53033022805","Census Tract 228.05, King County, Washington","wa","140","00",,,,"53","033",,,"022805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 228.05",,,,2001,1284,1113,171,214,0,0,34,40,429
"53033022901","Census Tract 229.01, King County, Washington","wa","140","00",,,,"53","033",,,"022901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 229.01",,,,1363,819,673,146,144,0,34,9,0,357
"53033022902","Census Tract 229.02, King County, Washington","wa","140","00",,,,"53","033",,,"022902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 229.02",,,,3234,1828,1541,287,120,0,64,0,106,1116
"53033023000","Census Tract 230, King County, Washington","wa","140","00",,,,"53","033",,,"023000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 230",,,,3994,1915,1539,376,157,38,0,189,90,1605
"53033023100","Census Tract 231, King County, Washington","wa","140","00",,,,"53","033",,,"023100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 231",,,,2060,1212,1107,105,73,0,7,46,56,666
"53033023201","Census Tract 232.01, King County, Washington","wa","140","00",,,,"53","033",,,"023201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 232.01",,,,3015,1487,1432,55,382,0,20,48,25,1053
"53033023202","Census Tract 232.02, King County, Washington","wa","140","00",,,,"53","033",,,"023202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 232.02",,,,2361,1544,1366,178,121,24,37,83,87,465
"53033023300","Census Tract 233, King County, Washington","wa","140","00",,,,"53","033",,,"023300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 233",,,,3625,2478,1829,649,165,0,15,33,0,934
"53033023401","Census Tract 234.01, King County, Washington","wa","140","00",,,,"53","033",,,"023401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 234.01",,,,2251,1345,1222,123,250,10,6,19,16,605
"53033023403","Census Tract 234.03, King County, Washington","wa","140","00",,,,"53","033",,,"023403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 234.03",,,,2056,1210,996,214,154,0,8,25,22,637
"53033023404","Census Tract 234.04, King County, Washington","wa","140","00",,,,"53","033",,,"023404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 234.04",,,,1838,1213,1103,110,133,11,0,0,9,472
"53033023500","Census Tract 235, King County, Washington","wa","140","00",,,,"53","033",,,"023500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 235",,,,1928,1042,963,79,276,0,0,34,20,556
"53033023601","Census Tract 236.01, King County, Washington","wa","140","00",,,,"53","033",,,"023601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 236.01",,,,2547,1671,1466,205,132,0,7,112,0,625
"53033023603","Census Tract 236.03, King County, Washington","wa","140","00",,,,"53","033",,,"023603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 236.03",,,,3365,1729,1051,678,449,0,28,149,0,1010
"53033023604","Census Tract 236.04, King County, Washington","wa","140","00",,,,"53","033",,,"023604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 236.04",,,,3173,1877,1643,234,216,0,30,55,12,983
"53033023701","Census Tract 237.01, King County, Washington","wa","140","00",,,,"53","033",,,"023701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 237.01",,,,2458,1611,1474,137,167,0,23,23,23,611
"53033023702","Census Tract 237.02, King County, Washington","wa","140","00",,,,"53","033",,,"023702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 237.02",,,,634,299,299,0,0,0,0,102,0,233
"53033023801","Census Tract 238.01, King County, Washington","wa","140","00",,,,"53","033",,,"023801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 238.01",,,,2012,993,746,247,224,0,20,221,0,554
"53033023805","Census Tract 238.05, King County, Washington","wa","140","00",,,,"53","033",,,"023805",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 238.05",,,,2118,586,524,62,222,0,5,416,0,889
"53033023806","Census Tract 238.06, King County, Washington","wa","140","00",,,,"53","033",,,"023806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 238.06",,,,2251,528,459,69,326,0,13,380,63,941
"53033023807","Census Tract 238.07, King County, Washington","wa","140","00",,,,"53","033",,,"023807",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 238.07",,,,3984,1615,1382,233,522,0,18,602,18,1209
"53033023808","Census Tract 238.08, King County, Washington","wa","140","00",,,,"53","033",,,"023808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 238.08",,,,1847,577,577,0,360,0,16,349,31,514
"53033023901","Census Tract 239.01, King County, Washington","wa","140","00",,,,"53","033",,,"023901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 239.01",,,,2290,1366,1118,248,164,0,1,129,155,475
"53033023902","Census Tract 239.02, King County, Washington","wa","140","00",,,,"53","033",,,"023902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 239.02",,,,1246,973,944,29,15,0,12,0,0,246
"53033024001","Census Tract 240.01, King County, Washington","wa","140","00",,,,"53","033",,,"024001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 240.01",,,,2021,1089,932,157,89,0,46,62,44,691
"53033024002","Census Tract 240.02, King County, Washington","wa","140","00",,,,"53","033",,,"024002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 240.02",,,,1782,902,822,80,90,0,0,216,0,574
"53033024100","Census Tract 241, King County, Washington","wa","140","00",,,,"53","033",,,"024100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 241",,,,2077,1287,1157,130,85,2,9,26,6,662
"53033024200","Census Tract 242, King County, Washington","wa","140","00",,,,"53","033",,,"024200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 242",,,,1202,743,679,64,53,7,0,4,0,395
"53033024301","Census Tract 243.01, King County, Washington","wa","140","00",,,,"53","033",,,"024301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 243.01",,,,2361,1218,1124,94,365,0,0,99,18,661
"53033024302","Census Tract 243.02, King County, Washington","wa","140","00",,,,"53","033",,,"024302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 243.02",,,,1720,995,868,127,82,0,0,20,53,570
"53033024400","Census Tract 244, King County, Washington","wa","140","00",,,,"53","033",,,"024400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 244",,,,1201,692,663,29,154,0,0,36,70,249
"53033024500","Census Tract 245, King County, Washington","wa","140","00",,,,"53","033",,,"024500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 245",,,,2472,1577,1343,234,109,0,0,60,12,714
"53033024601","Census Tract 246.01, King County, Washington","wa","140","00",,,,"53","033",,,"024601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 246.01",,,,2221,1306,1206,100,69,0,17,0,5,824
"53033024602","Census Tract 246.02, King County, Washington","wa","140","00",,,,"53","033",,,"024602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 246.02",,,,1675,1053,887,166,68,0,10,21,7,516
"53033024701","Census Tract 247.01, King County, Washington","wa","140","00",,,,"53","033",,,"024701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 247.01",,,,1663,1076,961,115,105,11,0,51,13,407
"53033024703","Census Tract 247.03, King County, Washington","wa","140","00",,,,"53","033",,,"024703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 247.03",,,,2148,1514,1398,116,58,0,0,0,25,551
