Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"53033001100","Census Tract 11, King County, Washington","wa","140","00",,,,"53","033",,,"001100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 11",,,,2549,6224.166,0.409532785480087
"53033001201","Census Tract 12.01, King County, Washington","wa","140","00",,,,"53","033",,,"001201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 12.01",,,,4180,10737.67,0.389283656912696
"53033001202","Census Tract 12.02, King County, Washington","wa","140","00",,,,"53","033",,,"001202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 12.02",,,,3557,11215.36,0.31715436519397
"53033001300","Census Tract 13, King County, Washington","wa","140","00",,,,"53","033",,,"001300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 13",,,,4882,10707.57,0.455939178096578
"53033001400","Census Tract 14, King County, Washington","wa","140","00",,,,"53","033",,,"001400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 14",,,,5201,6257.309,0.83118802094836
"53033001500","Census Tract 15, King County, Washington","wa","140","00",,,,"53","033",,,"001500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 15",,,,2679,5942.034,0.45085575686065
"53033001600","Census Tract 16, King County, Washington","wa","140","00",,,,"53","033",,,"001600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 16",,,,4785,6134.107,0.780064618060006
"53033001701","Census Tract 17.01, King County, Washington","wa","140","00",,,,"53","033",,,"001701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 17.01",,,,4109,11920.52,0.344699666562162
"53033001702","Census Tract 17.02, King County, Washington","wa","140","00",,,,"53","033",,,"001702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 17.02",,,,5441,11007.58,0.494295726466686
"53033001800","Census Tract 18, King County, Washington","wa","140","00",,,,"53","033",,,"001800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 18",,,,4641,12705.13,0.365285476226145
"53033001900","Census Tract 19, King County, Washington","wa","140","00",,,,"53","033",,,"001900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 19",,,,5061,7861.902,0.643737345501215
"53033002000","Census Tract 20, King County, Washington","wa","140","00",,,,"53","033",,,"002000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 20",,,,4240,9701.084,0.437064573272154
"53033002100","Census Tract 21, King County, Washington","wa","140","00",,,,"53","033",,,"002100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 21",,,,4770,9047.625,0.5272101646803
"53033002200","Census Tract 22, King County, Washington","wa","140","00",,,,"53","033",,,"002200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 22",,,,5955,5500.353,1.08265791192855
"53033002400","Census Tract 24, King County, Washington","wa","140","00",,,,"53","033",,,"002400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 24",,,,3143,8457.137,0.371638787515618
"53033002500","Census Tract 25, King County, Washington","wa","140","00",,,,"53","033",,,"002500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 25",,,,3318,8730.35,0.380053498317367
"53033002600","Census Tract 26, King County, Washington","wa","140","00",,,,"53","033",,,"002600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 26",,,,5665,12059.8,0.469742330852498
"53033002700","Census Tract 27, King County, Washington","wa","140","00",,,,"53","033",,,"002700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 27",,,,6141,10035.74,0.6119128737276
"53033002800","Census Tract 28, King County, Washington","wa","140","00",,,,"53","033",,,"002800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 28",,,,4957,12990.73,0.381579760215105
"53033002900","Census Tract 29, King County, Washington","wa","140","00",,,,"53","033",,,"002900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 29",,,,4512,11849.44,0.380777439895474
"53033003000","Census Tract 30, King County, Washington","wa","140","00",,,,"53","033",,,"003000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 30",,,,6394,11090.17,0.576546686702796
"53033003100","Census Tract 31, King County, Washington","wa","140","00",,,,"53","033",,,"003100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 31",,,,6729,7921.706,0.849438298555823
"53033003201","Census Tract 32.01, King County, Washington","wa","140","00",,,,"53","033",,,"003201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 32.01",,,,4497,7994.904,0.562483301080932
"53033003202","Census Tract 32.02, King County, Washington","wa","140","00",,,,"53","033",,,"003202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 32.02",,,,4811,13033.71,0.369119856925978
"53033003301","Census Tract 33.01, King County, Washington","wa","140","00",,,,"53","033",,,"003301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 33.01",,,,4435,17164.49,0.25838227821905
"53033003302","Census Tract 33.02, King County, Washington","wa","140","00",,,,"53","033",,,"003302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 33.02",,,,3949,16310.53,0.242113476973639
"53033003400","Census Tract 34, King County, Washington","wa","140","00",,,,"53","033",,,"003400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 34",,,,3611,11881.24,0.303924574167911
"53033003500","Census Tract 35, King County, Washington","wa","140","00",,,,"53","033",,,"003500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 35",,,,4147,8360.165,0.49604283880852
"53033003601","Census Tract 36.01, King County, Washington","wa","140","00",,,,"53","033",,,"003601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 36.01",,,,3641,13988.43,0.260286534146104
"53033003602","Census Tract 36.02, King County, Washington","wa","140","00",,,,"53","033",,,"003602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 36.02",,,,4171,20682.18,0.20167120465423
"53033003800","Census Tract 38, King County, Washington","wa","140","00",,,,"53","033",,,"003800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 38",,,,2456,10184.04,0.241161735112286
"53033003900","Census Tract 39, King County, Washington","wa","140","00",,,,"53","033",,,"003900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 39",,,,3267,8689.138,0.375986684108189
"53033004000","Census Tract 40, King County, Washington","wa","140","00",,,,"53","033",,,"004000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 40",,,,3153,3218.565,0.979629249247487
"53033004101","Census Tract 41.01, King County, Washington","wa","140","00",,,,"53","033",,,"004101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 41.01",,,,4069,6578.551,0.618525259576492
"53033004102","Census Tract 41.02, King County, Washington","wa","140","00",,,,"53","033",,,"004102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 41.02",,,,4099,6282.205,0.652477926538656
"53033004201","Census Tract 42.01, King County, Washington","wa","140","00",,,,"53","033",,,"004201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 42.01",,,,3669,7638.099,0.48035512133647
"53033004202","Census Tract 42.02, King County, Washington","wa","140","00",,,,"53","033",,,"004202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 42.02",,,,4688,9944.4,0.471421103109358
"53033004301","Census Tract 43.01, King County, Washington","wa","140","00",,,,"53","033",,,"004301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 43.01",,,,3912,10346.92,0.378083605020564
"53033004302","Census Tract 43.02, King County, Washington","wa","140","00",,,,"53","033",,,"004302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 43.02",,,,4532,35446.93,0.127853102022094
"53033004401","Census Tract 44.01, King County, Washington","wa","140","00",,,,"53","033",,,"004401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 44.01",,,,3656,13626.04,0.268309737342412
"53033004402","Census Tract 44.02, King County, Washington","wa","140","00",,,,"53","033",,,"004402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 44.02",,,,3315,29105.63,0.113895508396178
"53033004500","Census Tract 45, King County, Washington","wa","140","00",,,,"53","033",,,"004500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 45",,,,3676,14189.03,0.259073401112283
"53033004600","Census Tract 46, King County, Washington","wa","140","00",,,,"53","033",,,"004600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 46",,,,3625,5985.443,0.605636010668775
"53033004701","Census Tract 47.01, King County, Washington","wa","140","00",,,,"53","033",,,"004701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 47.01",,,,3658,16580.84,0.220616080074502
"53033004702","Census Tract 47.02, King County, Washington","wa","140","00",,,,"53","033",,,"004702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 47.02",,,,3482,33850.84,0.102863024847992
"53033004703","Census Tract 47.03, King County, Washington","wa","140","00",,,,"53","033",,,"004703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 47.03",,,,4074,8709.291,0.467776298577445
"53033004800","Census Tract 48, King County, Washington","wa","140","00",,,,"53","033",,,"004800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 48",,,,5110,10353.23,0.493565607253779
"53033004901","Census Tract 49.01, King County, Washington","wa","140","00",,,,"53","033",,,"004901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 49.01",,,,4067,21187.99,0.191948379683612
"53033004902","Census Tract 49.02, King County, Washington","wa","140","00",,,,"53","033",,,"004902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 49.02",,,,3264,14179.58,0.230190255707748
"53033005000","Census Tract 50, King County, Washington","wa","140","00",,,,"53","033",,,"005000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 50",,,,4467,15275.66,0.292426065294511
"53033005100","Census Tract 51, King County, Washington","wa","140","00",,,,"53","033",,,"005100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 51",,,,3791,11135.65,0.340438256856789
"53033005201","Census Tract 52.01, King County, Washington","wa","140","00",,,,"53","033",,,"005201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 52.01",,,,3697,13684.68,0.270156077943218
"53033005202","Census Tract 52.02, King County, Washington","wa","140","00",,,,"53","033",,,"005202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 52.02",,,,3223,31004.74,0.103951832981466
"53033005303","Census Tract 53.03, King County, Washington","wa","140","00",,,,"53","033",,,"005303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 53.03",,,,3894,4145.517,0.93932790422195
"53033005304","Census Tract 53.04, King County, Washington","wa","140","00",,,,"53","033",,,"005304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 53.04",,,,3541,125580.5,0.0281970418395761
"53033005305","Census Tract 53.05, King County, Washington","wa","140","00",,,,"53","033",,,"005305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 53.05",,,,2468,30014.46,0.0822270219012598
"53033005306","Census Tract 53.06, King County, Washington","wa","140","00",,,,"53","033",,,"005306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 53.06",,,,3591,46389.81,0.0774092389617249
"53033005307","Census Tract 53.07, King County, Washington","wa","140","00",,,,"53","033",,,"005307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 53.07",,,,3004,59834.84,0.0502048658140501
"53033005401","Census Tract 54.01, King County, Washington","wa","140","00",,,,"53","033",,,"005401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 54.01",,,,3332,11427.44,0.291578957122581
"53033005402","Census Tract 54.02, King County, Washington","wa","140","00",,,,"53","033",,,"005402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 54.02",,,,3056,17061.87,0.179112798978219
"53033005600","Census Tract 56, King County, Washington","wa","140","00",,,,"53","033",,,"005600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 56",,,,7032,6025.171,1.16710386302948
"53033005700","Census Tract 57, King County, Washington","wa","140","00",,,,"53","033",,,"005700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 57",,,,6483,3301.627,1.96357743742442
"53033005801","Census Tract 58.01, King County, Washington","wa","140","00",,,,"53","033",,,"005801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 58.01",,,,6104,8675.163,0.703617931820534
"53033005803","Census Tract 58.03, King County, Washington","wa","140","00",,,,"53","033",,,"005803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 58.03",,,,3284,10221.79,0.321274461503297
"53033005804","Census Tract 58.04, King County, Washington","wa","140","00",,,,"53","033",,,"005804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 58.04",,,,2449,2695.927,0.908407297639989
"53033005901","Census Tract 59.01, King County, Washington","wa","140","00",,,,"53","033",,,"005901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 59.01",,,,3832,12301.69,0.311501829352105
"53033005902","Census Tract 59.02, King County, Washington","wa","140","00",,,,"53","033",,,"005902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 59.02",,,,4213,10666.54,0.39497325856336
"53033006000","Census Tract 60, King County, Washington","wa","140","00",,,,"53","033",,,"006000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 60",,,,6251,12076.21,0.517629425310079
"53033006100","Census Tract 61, King County, Washington","wa","140","00",,,,"53","033",,,"006100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 61",,,,5891,12427.83,0.474016868031821
"53033006200","Census Tract 62, King County, Washington","wa","140","00",,,,"53","033",,,"006200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 62",,,,4201,4463.947,0.941095479979058
"53033006300","Census Tract 63, King County, Washington","wa","140","00",,,,"53","033",,,"006300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 63",,,,5709,5663.992,1.00794636886349
"53033006400","Census Tract 64, King County, Washington","wa","140","00",,,,"53","033",,,"006400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 64",,,,3452,9893.929,0.348900844328236
"53033006500","Census Tract 65, King County, Washington","wa","140","00",,,,"53","033",,,"006500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 65",,,,4756,10733.51,0.443098191960735
"53033006600","Census Tract 66, King County, Washington","wa","140","00",,,,"53","033",,,"006600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 66",,,,4224,9793.233,0.431318214601767
"53033006701","Census Tract 67.01, King County, Washington","wa","140","00",,,,"53","033",,,"006701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 67.01",,,,3658,24915.26,0.146817668653291
"53033006702","Census Tract 67.02, King County, Washington","wa","140","00",,,,"53","033",,,"006702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 67.02",,,,3086,26227.25,0.117663865624088
"53033006703","Census Tract 67.03, King County, Washington","wa","140","00",,,,"53","033",,,"006703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 67.03",,,,3217,13953.33,0.230554350058765
"53033006800","Census Tract 68, King County, Washington","wa","140","00",,,,"53","033",,,"006800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 68",,,,3249,11718.15,0.277262288473923
"53033006900","Census Tract 69, King County, Washington","wa","140","00",,,,"53","033",,,"006900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 69",,,,4716,13494.75,0.349469186729823
"53033007001","Census Tract 70.01, King County, Washington","wa","140","00",,,,"53","033",,,"007001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 70.01",,,,3676,26573.54,0.138333073357869
"53033007002","Census Tract 70.02, King County, Washington","wa","140","00",,,,"53","033",,,"007002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 70.02",,,,3842,22562.95,0.170279167316605
"53033007101","Census Tract 71.01, King County, Washington","wa","140","00",,,,"53","033",,,"007101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 71.01",,,,3043,15920.15,0.191141426137882
"53033007102","Census Tract 71.02, King County, Washington","wa","140","00",,,,"53","033",,,"007102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 71.02",,,,2550,19661.54,0.1296948093968
"53033007201","Census Tract 72.01, King County, Washington","wa","140","00",,,,"53","033",,,"007201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 72.01",,,,5418,93088.65,0.058202586266809
"53033007202","Census Tract 72.02, King County, Washington","wa","140","00",,,,"53","033",,,"007202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 72.02",,,,3398,31365.82,0.108334478769786
"53033007203","Census Tract 72.03, King County, Washington","wa","140","00",,,,"53","033",,,"007203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 72.03",,,,3353,14982.34,0.223796789792076
"53033007301","Census Tract 73.01, King County, Washington","wa","140","00",,,,"53","033",,,"007301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 73.01",,,,3178,32820.61,0.0968294061594108
"53033007302","Census Tract 73.02, King County, Washington","wa","140","00",,,,"53","033",,,"007302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 73.02",,,,4783,39580.4,0.120842644830787
"53033007303","Census Tract 73.03, King County, Washington","wa","140","00",,,,"53","033",,,"007303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 73.03",,,,3227,26657.64,0.121053456618332
"53033007403","Census Tract 74.03, King County, Washington","wa","140","00",,,,"53","033",,,"007403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 74.03",,,,2793,61014.66,0.045775887764731
"53033007404","Census Tract 74.04, King County, Washington","wa","140","00",,,,"53","033",,,"007404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 74.04",,,,2973,50089.67,0.0593535568504565
"53033007405","Census Tract 74.05, King County, Washington","wa","140","00",,,,"53","033",,,"007405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 74.05",,,,2578,50648.48,0.0508998497290335
"53033007406","Census Tract 74.06, King County, Washington","wa","140","00",,,,"53","033",,,"007406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 74.06",,,,2490,42757.5,0.0582354049516832
"53033007501","Census Tract 75.01, King County, Washington","wa","140","00",,,,"53","033",,,"007501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 75.01",,,,3924,34072.05,0.115167715062772
"53033007502","Census Tract 75.02, King County, Washington","wa","140","00",,,,"53","033",,,"007502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 75.02",,,,2482,20347.32,0.12198164624701
"53033007503","Census Tract 75.03, King County, Washington","wa","140","00",,,,"53","033",,,"007503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 75.03",,,,2228,30769.24,0.0724099879999444
"53033007600","Census Tract 76, King County, Washington","wa","140","00",,,,"53","033",,,"007600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 76",,,,4536,20543.02,0.220804884038073
"53033007700","Census Tract 77, King County, Washington","wa","140","00",,,,"53","033",,,"007700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 77",,,,5474,13396.3,0.408620426040584
"53033007800","Census Tract 78, King County, Washington","wa","140","00",,,,"53","033",,,"007800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 78",,,,5754,7104.209,0.809942362667317
"53033007901","Census Tract 79.01, King County, Washington","wa","140","00",,,,"53","033",,,"007901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 79.01",,,,3153,30558.7,0.103178470324959
"53033007902","Census Tract 79.02, King County, Washington","wa","140","00",,,,"53","033",,,"007902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 79.02",,,,3843,23080.49,0.166504246351721
"53033008002","Census Tract 80.02, King County, Washington","wa","140","00",,,,"53","033",,,"008002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 80.02",,,,4263,47121.04,0.0904691450307878
"53033008003","Census Tract 80.03, King County, Washington","wa","140","00",,,,"53","033",,,"008003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 80.03",,,,4109,53979.98,0.0761208160037807
"53033008004","Census Tract 80.04, King County, Washington","wa","140","00",,,,"53","033",,,"008004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 80.04",,,,3060,27820.98,0.109988926589621
"53033008101","Census Tract 81.01, King County, Washington","wa","140","00",,,,"53","033",,,"008101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 81.01",,,,2661,25495.18,0.104372684352205
"53033008102","Census Tract 81.02, King County, Washington","wa","140","00",,,,"53","033",,,"008102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 81.02",,,,3244,15092.23,0.214945011328238
"53033008200","Census Tract 82, King County, Washington","wa","140","00",,,,"53","033",,,"008200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 82",,,,4567,31476.71,0.145091405828907
"53033008300","Census Tract 83, King County, Washington","wa","140","00",,,,"53","033",,,"008300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 83",,,,3517,38280.3,0.0918749430499292
"53033008401","Census Tract 84.01, King County, Washington","wa","140","00",,,,"53","033",,,"008401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 84.01",,,,3214,33174.67,0.0968811438508595
"53033008402","Census Tract 84.02, King County, Washington","wa","140","00",,,,"53","033",,,"008402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 84.02",,,,2753,49023.26,0.0561570169437078
"53033008500","Census Tract 85, King County, Washington","wa","140","00",,,,"53","033",,,"008500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 85",,,,4314,24775.51,0.174123586672988
"53033008600","Census Tract 86, King County, Washington","wa","140","00",,,,"53","033",,,"008600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 86",,,,6721,24470.81,0.274653782179686
"53033008700","Census Tract 87, King County, Washington","wa","140","00",,,,"53","033",,,"008700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 87",,,,4767,16857.9,0.282775441430617
"53033008800","Census Tract 88, King County, Washington","wa","140","00",,,,"53","033",,,"008800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 88",,,,4274,11669.65,0.366249187254922
"53033008900","Census Tract 89, King County, Washington","wa","140","00",,,,"53","033",,,"008900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 89",,,,6117,12474.43,0.49036288971223
"53033009000","Census Tract 90, King County, Washington","wa","140","00",,,,"53","033",,,"009000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 90",,,,3890,11771.68,0.330454040713702
"53033009100","Census Tract 91, King County, Washington","wa","140","00",,,,"53","033",,,"009100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 91",,,,2762,17421.29,0.158541661196886
"53033009200","Census Tract 92, King County, Washington","wa","140","00",,,,"53","033",,,"009200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 92",,,,3130,23952.25,0.130676667227802
"53033009300","Census Tract 93, King County, Washington","wa","140","00",,,,"53","033",,,"009300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 93",,,,3224,882.3301,3.65396133109497
"53033009400","Census Tract 94, King County, Washington","wa","140","00",,,,"53","033",,,"009400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 94",,,,6382,9802.049,0.651088344810864
"53033009500","Census Tract 95, King County, Washington","wa","140","00",,,,"53","033",,,"009500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 95",,,,7052,7048.93,1.00043552325339
"53033009600","Census Tract 96, King County, Washington","wa","140","00",,,,"53","033",,,"009600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 96",,,,5786,7866.824,0.735493755183422
"53033009701","Census Tract 97.01, King County, Washington","wa","140","00",,,,"53","033",,,"009701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 97.01",,,,5975,8313.918,0.718674372236474
"53033009702","Census Tract 97.02, King County, Washington","wa","140","00",,,,"53","033",,,"009702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 97.02",,,,5972,6965.914,0.85731748564086
"53033009801","Census Tract 98.01, King County, Washington","wa","140","00",,,,"53","033",,,"009801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 98.01",,,,3291,8483.709,0.387919944030629
"53033009802","Census Tract 98.02, King County, Washington","wa","140","00",,,,"53","033",,,"009802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 98.02",,,,3970,11148.26,0.356109371935314
"53033009900","Census Tract 99, King County, Washington","wa","140","00",,,,"53","033",,,"009900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 99",,,,5745,2276.321,2.52380899062081
"53033010001","Census Tract 100.01, King County, Washington","wa","140","00",,,,"53","033",,,"010001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 100.01",,,,4243,4722.632,0.898439683890427
"53033010002","Census Tract 100.02, King County, Washington","wa","140","00",,,,"53","033",,,"010002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 100.02",,,,4974,13588.14,0.366054591758726
"53033010101","Census Tract 101.01, King County, Washington","wa","140","00",,,,"53","033",,,"010101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.01",,,,4357,12946.64,0.336535149969807
"53033010102","Census Tract 101.02, King County, Washington","wa","140","00",,,,"53","033",,,"010102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 101.02",,,,4762,7598.16,0.626730702999396
"53033010200","Census Tract 102, King County, Washington","wa","140","00",,,,"53","033",,,"010200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 102",,,,5253,4866.767,1.07936137155848
"53033010301","Census Tract 103.01, King County, Washington","wa","140","00",,,,"53","033",,,"010301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.01",,,,4036,10425.48,0.387128434571898
"53033010302","Census Tract 103.02, King County, Washington","wa","140","00",,,,"53","033",,,"010302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 103.02",,,,3153,12917.84,0.244081053657391
