Geo_FIPS,Population Density (Per Sq. Mile),White Alone%,Black or African American Alone%,American Indian and Alaska Native Alone%,Asian Alone%,Native Hawaiian and Other Pacific Islander Alone%,Some Other Race Alone%,Two or More Race%,Racial Diversity,Citizenship - Native%,Foreign Born - Naturalized%,Foreign Born - Not a Citizen%,Family Households%,Average Household Size,Less than High School%,High School Graduate%,Some College%,Bachelors Degree%,Masters Degree%,Professional School Degree%,Doctorate Degree%,Unemployed%,Median Household Income (In 2019 Inflation Adjusted Dollars),Average Household Income (In 2019 Inflation Adjusted Dollars),Median Family Income (In 2019 Inflation Adjusted Dollars),Average Family Income (In 2019 Inflation Adjusted Dollars),Per Capita Income (In 2019 Inflation Adjusted Dollars),Owner Occupied%,Renter Occupied%,"1, Detached%","1, Attached%",2%,3 or 4%,5 to 9%,10 to 19%,20 to 49%,50 or More%,Median Value,Median Gross Rent,Median Gross Rent as a Percentage of Household  Income in the Past 12 Months (Dollars),Average Gross Rent for Renter-Occupied Housing Units,2014 or Later%,2010 to 2013%,2000 to 2009%,1990 to 1999%,1980 to 1989%,1970 to 1979%,1960 to 1969%,1950 to 1959%,1940 to 1949%,1939 or Earlier%,"Car, Truck, or Van%",Drove Alone%,Carpooled%,Public Transportation%,Motorcycle%,Bicycle%,Walked%,Other Means%,Less than 10 Minutes%,10 to 19 Minutes%,20 to 29 Minutes%,30 to 39 Minutes%,40 to 59 Minutes%,60 to 89 Minutes%
530330002006.0,6993.589,0.7306299782766111,0.0,0.02606806661839247,0.12961622013034033,0.0,0.0,0.11368573497465605,0.5642245201113067,0.7680683311432326,0.12089356110381078,0.11103810775295664,0.616600790513834,2.6,0.042608695652173914,0.1565217391304348,0.18608695652173912,0.3834782608695652,0.20173913043478262,0.018260869565217393,0.011304347826086957,0.11123227917121047,113795.0,117798.61660079099,113684.0,128326.28205128199,45453.0,0.8043478260869565,0.1956521739130435,0.9446640316205533,0.0,0.025691699604743084,0.0,0.0,0.0,0.0,0.029644268774703556,425700.0,2042.0,22.2999992370605,2127.27272727273,0.0,0.03359683794466403,0.02766798418972332,0.029644268774703556,0.0,0.0691699604743083,0.1007905138339921,0.3201581027667984,0.2707509881422925,0.1482213438735178,0.6670838548185232,0.6257822277847309,0.04130162703379224,0.18397997496871088,0.03128911138923655,0.0,0.0,0.0,0.02695035460992908,0.15886524822695036,0.23546099290780143,0.26666666666666666,0.24397163120567375,0.04397163120567376
530330003001.0,4333.16,0.7293404094010614,0.03184230477634572,0.0,0.12130401819560273,0.0,0.009097801364670205,0.10841546626231995,0.5595027133037238,0.8130841121495327,0.11214953271028037,0.07476635514018691,0.5797979797979798,2.65,0.030851063829787233,0.10638297872340426,0.22234042553191488,0.3882978723404255,0.16170212765957448,0.05,0.04042553191489362,0.02998696219035202,120865.0,148381.01010101,134563.0,181220.905923345,56216.0,0.7878787878787878,0.21212121212121213,0.9566074950690335,0.021696252465483234,0.021696252465483234,0.0,0.0,0.0,0.0,0.0,508500.0,2061.0,34.0999984741211,2152.38095238095,0.03232323232323232,0.022222222222222223,0.03838383838383838,0.06868686868686869,0.022222222222222223,0.06868686868686869,0.09494949494949495,0.41414141414141414,0.19595959595959597,0.04242424242424243,0.6774193548387096,0.5793010752688172,0.09811827956989247,0.17338709677419356,0.0,0.02956989247311828,0.07258064516129033,0.016129032258064516,0.08737864077669903,0.2552011095700416,0.26490984743411927,0.1622746185852982,0.19694868238557559,0.012482662968099861
530330003002.0,10025.4,0.6609547123623011,0.05997552019583843,0.0,0.19828641370869032,0.0,0.009179926560587515,0.07160342717258263,0.48498701851266457,0.8131868131868132,0.11312217194570136,0.07369101486748546,0.5598227474150664,2.4,0.06028368794326241,0.17819148936170212,0.42730496453900707,0.225177304964539,0.10460992907801418,0.004432624113475178,0.0,0.0,79306.0,109605.317577548,115042.0,145711.345646438,46511.0,0.6410635155096012,0.35893648449039883,0.5426666666666666,0.19733333333333333,0.124,0.012,0.017333333333333333,0.10666666666666667,0.0,0.0,497500.0,1283.0,27.7999992370605,1387.6543209876502,0.0,0.0,0.1935007385524372,0.09896602658788774,0.06646971935007386,0.056129985228951254,0.13884785819793205,0.1329394387001477,0.2776957163958641,0.03545051698670606,0.6542649727767695,0.6261343012704175,0.028130671506352088,0.1560798548094374,0.0,0.0,0.11252268602540835,0.008166969147005444,0.1364522417153996,0.13840155945419103,0.17348927875243664,0.24853801169590642,0.2300194931773879,0.06335282651072124
530330004011.0,15575.16,0.5033259423503326,0.30238359201773835,0.0,0.14467849223946785,0.0,0.013026607538802661,0.036585365853658534,0.36721288857970213,0.7685847589424573,0.11290824261275272,0.11850699844479004,0.2874087591240876,1.65,0.0864543227161358,0.17990899544977249,0.42807140357017853,0.21806090304515227,0.06580329016450823,0.021701085054252712,0.0,0.023073146784486992,32178.0,56510.7208029197,54861.0,80731.42857142861,34572.0,0.18476277372262773,0.8152372262773723,0.11933797909407666,0.014808362369337979,0.01088850174216028,0.08710801393728224,0.020905923344947737,0.028745644599303136,0.11977351916376307,0.5984320557491289,369500.0,1195.0,42.7999992370605,1212.03133743705,0.03102189781021898,0.1386861313868613,0.2969890510948905,0.09352189781021898,0.05748175182481752,0.22354014598540145,0.057025547445255474,0.0364963503649635,0.048357664233576646,0.01687956204379562,0.7957818930041153,0.6260288065843621,0.1697530864197531,0.19032921810699588,0.0,0.00874485596707819,0.0,0.0,0.12202688728024819,0.2704239917269907,0.24146845915201653,0.1375387797311272,0.1639089968976215,0.04912099276111686
530330004012.0,11124.9,0.744279176201373,0.009153318077803204,0.0,0.14874141876430205,0.0,0.012013729977116704,0.08581235697940504,0.5836673753331691,0.7685998828353837,0.11306385471587581,0.11833626244874049,0.6246376811594203,2.44,0.10404624277456648,0.1337737407101569,0.22791081750619324,0.2741535920726672,0.23947151114781173,0.02064409578860446,0.0,0.0,90156.0,100910.14492753599,96408.0,127816.705336427,41348.0,0.6246376811594203,0.3753623188405797,0.4078762306610408,0.14486638537271448,0.0,0.02531645569620253,0.08016877637130802,0.09142053445850915,0.1518987341772152,0.09845288326300984,485300.0,1553.0,33.0999984741211,1545.94594594595,0.10434782608695652,0.02463768115942029,0.2,0.07536231884057971,0.11594202898550725,0.13333333333333333,0.08260869565217391,0.1318840579710145,0.06231884057971015,0.06956521739130435,0.7741203178206584,0.7548240635641317,0.019296254256526674,0.1282633371169126,0.04086265607264472,0.0,0.024971623155505107,0.0,0.04220398593200469,0.015240328253223915,0.3094958968347011,0.29073856975381007,0.22977725674091443,0.0914419695193435
530330004013.0,16850.64,0.7657909446618223,0.05254332029066518,0.0,0.10508664058133035,0.0,0.0,0.07657909446618222,0.6061041311711437,0.7679630850362558,0.1133816743572841,0.11865524060646011,0.22427440633245382,1.55,0.05377008652657602,0.16934487021013597,0.3726823238566131,0.3411619283065513,0.0630407911001236,0.0,0.0,0.09898107714701601,22552.0,46510.64204045731,109766.0,100054.117647059,30201.0,0.2990325417766051,0.7009674582233949,0.03807106598984772,0.025380710659898477,0.0,0.04314720812182741,0.08544839255499154,0.018612521150592216,0.26649746192893403,0.5228426395939086,338200.0,345.0,31.2999992370605,653.199498117942,0.0,0.0,0.04661389621811785,0.0853122251539138,0.2119613016710642,0.14599824098504838,0.37115215479331576,0.07827616534740545,0.0316622691292876,0.029023746701846966,0.7221324717285945,0.6235864297253635,0.09854604200323101,0.15993537964458804,0.0,0.0,0.09854604200323101,0.0,0.10049423393739704,0.13179571663920922,0.10543657331136738,0.2899505766062603,0.2042833607907743,0.16803953871499178
530330004021.0,10114.56,0.6223107569721116,0.04462151394422311,0.0,0.17928286852589642,0.018326693227091632,0.0,0.13545816733067728,0.44008888747797653,0.8403421240199572,0.10049893086243764,0.05915894511760513,0.31017770597738287,1.77,0.09566787003610108,0.13357400722021662,0.42057761732851984,0.2355595667870036,0.08574007220216606,0.011732851985559567,0.017148014440433214,0.08321579689703808,47481.0,61801.615508885305,53929.0,83882.2916666667,36030.0,0.16478190630048464,0.8352180936995154,0.3037156704361874,0.0,0.0,0.01938610662358643,0.1583198707592892,0.22617124394184168,0.1825525040387722,0.1098546042003231,566300.0,1271.0,34.7000007629395,1358.9941972920699,0.0,0.0,0.0,0.24717285945072698,0.25040387722132473,0.09369951534733441,0.172859450726979,0.0630048465266559,0.12924071082390953,0.04361873990306947,0.631578947368421,0.23519736842105263,0.3963815789473684,0.19407894736842105,0.0,0.02138157894736842,0.0,0.0,0.027184466019417475,0.19805825242718447,0.3864077669902913,0.13398058252427184,0.19223300970873786,0.062135922330097085
530330004022.0,3085.665,0.761744966442953,0.016778523489932886,0.0,0.11297539149888143,0.0,0.0,0.10850111856823266,0.605072844566561,0.840036563071298,0.10054844606946983,0.05941499085923217,0.4617169373549884,2.06,0.01875,0.235,0.2775,0.31625,0.095,0.0575,0.0,0.05357142857142857,72375.0,102475.406032483,,155022.110552764,50185.0,0.5406032482598608,0.4593967517401392,0.5876288659793815,0.026804123711340205,0.024742268041237112,0.0,0.07835051546391752,0.05979381443298969,0.13402061855670103,0.088659793814433,489400.0,1127.0,33.0,1074.24242424242,0.0,0.0,0.06264501160092807,0.03944315545243619,0.10208816705336426,0.33874709976798145,0.060324825986078884,0.03480278422273782,0.20185614849187936,0.16009280742459397,0.4426807760141093,0.4426807760141093,0.0,0.23985890652557318,0.0,0.0,0.16049382716049382,0.0,0.0020920502092050207,0.29707112970711297,0.23640167364016737,0.3054393305439331,0.100418410041841,0.058577405857740586
530330004023.0,11179.62,0.9152907394113424,0.0,0.0,0.035175879396984924,0.0,0.012203876525484566,0.03732950466618808,0.8405369066643854,0.8408134642356241,0.10168302945301542,0.05750350631136045,0.3514705882352941,2.05,0.06090026478375993,0.12268314210061783,0.32215357458075905,0.3406884377758164,0.11915269196822595,0.0,0.03442188879082083,0.08075117370892018,79706.0,105121.176470588,166146.0,168771.966527197,52293.0,0.5058823529411764,0.49411764705882355,0.45588235294117646,0.047058823529411764,0.05588235294117647,0.0,0.1264705882352941,0.16323529411764706,0.1514705882352941,0.0,602400.0,1543.0,27.0,1726.4880952381,0.026470588235294117,0.0,0.07647058823529412,0.01764705882352941,0.16470588235294117,0.13529411764705881,0.25441176470588234,0.075,0.09411764705882353,0.15588235294117647,0.6302349336057201,0.5403472931562819,0.0898876404494382,0.29111338100102147,0.0,0.03881511746680286,0.03983656792645557,0.0,0.1317671092951992,0.09295199182839632,0.2849846782431052,0.10316649642492338,0.2093973442288049,0.177732379979571
530330004024.0,10552.88,0.9362864077669902,0.0,0.0,0.05461165048543689,0.0,0.0,0.009101941747572815,0.8796975150815344,0.8409090909090909,0.09965034965034965,0.05944055944055944,0.5538922155688623,2.36,0.032758620689655175,0.11724137931034483,0.19741379310344828,0.4413793103448276,0.10862068965517241,0.06896551724137931,0.03362068965517241,0.0,133269.0,173009.58083832302,163431.0,191177.83783783801,71687.0,0.5029940119760479,0.49700598802395207,0.5439093484419264,0.0,0.0,0.0,0.021246458923512748,0.0,0.08073654390934844,0.35410764872521244,636000.0,1432.0,35.2999992370605,1770.48192771084,0.0,0.0,0.0,0.20059880239520958,0.281437125748503,0.017964071856287425,0.0,0.1317365269461078,0.23502994011976047,0.13323353293413173,0.8005657708628006,0.6138613861386139,0.1867043847241867,0.10466760961810467,0.02545968882602546,0.04809052333804809,0.0,0.0,0.02167630057803468,0.25722543352601157,0.1907514450867052,0.2239884393063584,0.2239884393063584,0.06647398843930635
530330005001.0,1927.183,0.8963235294117647,0.01764705882352941,0.0,0.05220588235294118,0.0,0.0,0.033823529411764704,0.8075767733564014,0.8491083676268861,0.13443072702331962,0.01646090534979424,0.8068181818181818,2.55,0.009587727708533078,0.06519654841802493,0.12176414189837009,0.41323106423777567,0.23202301054650049,0.09491850431447747,0.06327900287631831,0.01300578034682081,185000.0,257021.022727273,182250.0,266479.812206573,101154.0,0.9829545454545454,0.017045454545454544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,918000.0,,,,0.0,0.0,0.0,0.0625,0.056818181818181816,0.13068181818181818,0.3143939393939394,0.26136363636363635,0.14204545454545456,0.032196969696969696,0.6792168674698795,0.6475903614457831,0.03162650602409638,0.07228915662650602,0.0,0.030120481927710843,0.0677710843373494,0.015060240963855422,0.06097560975609756,0.13763066202090593,0.2578397212543554,0.16550522648083624,0.27177700348432055,0.08362369337979095
530330005002.0,5371.918000000001,0.8784266984505363,0.0,0.0,0.08700834326579261,0.0,0.0,0.03456495828367104,0.7803986526897194,0.848730964467005,0.1350253807106599,0.016243654822335026,0.6164021164021164,2.2,0.03254437869822485,0.16124260355029585,0.1908284023668639,0.33727810650887574,0.1819526627218935,0.07988165680473373,0.016272189349112426,0.03773584905660377,117188.0,161148.148148148,195893.0,207129.18454935602,74373.0,0.9232804232804233,0.07671957671957672,0.9829268292682927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763600.0,2863.0,16.3999996185303,3013.79310344828,0.0,0.0,0.026455026455026454,0.0,0.07671957671957672,0.03439153439153439,0.05026455026455026,0.30952380952380953,0.4312169312169312,0.07142857142857142,0.7633928571428571,0.6540178571428571,0.109375,0.05803571428571429,0.0,0.0,0.0,0.020089285714285716,0.042440318302387266,0.20954907161803712,0.2546419098143236,0.2838196286472148,0.10079575596816977,0.10875331564986737
530330005003.0,3757.633,0.7976694915254238,0.0,0.0,0.1419491525423729,0.0,0.0,0.06038135593220339,0.6600720877621373,0.8486574450772986,0.13506916192026036,0.01627339300244101,0.6528117359413202,2.31,0.012711864406779662,0.06497175141242938,0.22033898305084745,0.4152542372881356,0.1553672316384181,0.05508474576271186,0.07627118644067797,0.0,121625.0,142328.606356968,166250.0,168215.35580524302,62016.0,0.8484107579462102,0.15158924205378974,0.9810924369747899,0.018907563025210083,0.0,0.0,0.0,0.0,0.0,0.0,810400.0,1867.0,38.7999992370605,1520.96774193548,0.0,0.0,0.06356968215158924,0.014669926650366748,0.039119804400977995,0.019559902200488997,0.07090464547677261,0.60880195599022,0.1687041564792176,0.014669926650366748,0.6673189823874756,0.6105675146771037,0.05675146771037182,0.21330724070450097,0.0,0.033268101761252444,0.0,0.015655577299412915,0.035789473684210524,0.037894736842105266,0.2968421052631579,0.3494736842105263,0.17684210526315788,0.1031578947368421
530330006001.0,3677.171,0.6364347146207975,0.08678655199374512,0.054730258014073496,0.14073494917904614,0.0,0.0,0.08131352619233777,0.4419946681859667,0.71875,0.17127403846153846,0.10997596153846154,0.7193675889328063,2.53,0.0525783619817998,0.2891809908998989,0.24469160768452983,0.20222446916076844,0.10920121334681497,0.01314459049544995,0.08897876643073811,0.0683311432325887,94286.0,107185.177865613,96419.0,118189.285714286,42939.0,0.9683794466403162,0.03162055335968379,0.9051383399209486,0.0,0.0,0.0,0.0,0.0,0.06324110671936758,0.03162055335968379,500000.0,,,,0.021739130434782608,0.0,0.03162055335968379,0.09486166007905138,0.0,0.07509881422924901,0.08498023715415019,0.31620553359683795,0.2865612648221344,0.08893280632411067,0.688293370944993,0.6290550070521862,0.05923836389280677,0.15796897038081806,0.036671368124118475,0.0,0.07052186177715092,0.0465444287729196,0.028208744710860368,0.27080394922425954,0.23413258110014104,0.2736248236953456,0.10155148095909731,0.09167842031029619
530330006002.0,11591.94,0.6251129177958447,0.05600722673893405,0.0,0.15808491418247517,0.0,0.0,0.16079494128274616,0.44474882267642313,0.7208271787296898,0.1706056129985229,0.1085672082717873,0.2170418006430868,1.75,0.05279187817258883,0.2467005076142132,0.267005076142132,0.19796954314720813,0.1847715736040609,0.014213197969543147,0.03654822335025381,0.025974025974025976,49202.0,74978.4565916399,148641.0,131558.518518519,43250.0,0.25884244372990356,0.7411575562700965,0.3157162726008345,0.04172461752433936,0.0,0.055632823365785816,0.02364394993045897,0.11404728789986092,0.12378303198887343,0.325452016689847,564000.0,1356.0,28.0,1624.94577006508,0.0,0.0,0.0707395498392283,0.13504823151125403,0.1302250803858521,0.1720257234726688,0.2620578778135048,0.027331189710610933,0.06752411575562701,0.13504823151125403,0.5610236220472441,0.5610236220472441,0.0,0.2874015748031496,0.0,0.0,0.06299212598425197,0.0,0.056155507559395246,0.1468682505399568,0.10583153347732181,0.4017278617710583,0.2203023758099352,0.038876889848812095
